year,award_category,artist_name,win
2014,Best Cinematography,Gesaffelstein,No 
2014,Best Collaboration,Beyoncé Feat. Jay Z,Yes 
2014,Best Collaboration,"Chris Brown Feat. Lil Wayne, Tyga",No 
2014,Best Collaboration,Katy Perry Feat. Juicy J,No 
2014,Best Collaboration,Ariana Grande Feat. Iggy Azalea,No 
2014,Best Collaboration,Eminem Feat. Rihanna,No 
2014,Best Collaboration,Pitbull Feat. Ke$ha,No 
2014,Best Direction ,DJ Snake & Lil Jon,Yes 
2014,Best Direction ,Eminem Feat. Rihanna,No 
2014,Best Direction ,OK Go,No 
2014,Best Direction ,Beyoncé,No 
2014,Best Direction ,Miley Cyrus,No 
2014,Best Editing,Eminem,Yes 
2014,Best Editing,Fitz and the Tantrums,No 
2014,Best Editing,Zedd Feat. Hayley Williams,No 
2014,Best Editing,Beyoncé,No 
2014,Best Editing,MGMT,No 
2014,Best Female Video,Katy Perry Feat. Juicy J,Yes 
2014,Best Female Video,Beyoncé,No 
2014,Best Female Video,Lorde,No 
2014,Best Female Video,Ariana Grande Feat. Iggy Azalea,No 
2014,Best Female Video,Iggy Azalea Feat. Charli XCX,No 
2014,Best Hip-Hop Video,Drake feat. Majid Jordan,Yes 
2014,Best Hip-Hop Video,Eminem,No 
2014,Best Hip-Hop Video,Wiz Khalifa,No 
2014,Best Hip-Hop Video,Childish Gambino ,No 
2014,Best Hip-Hop Video,Kanye West,No 
2014,Best Lyric Video,5 Seconds of Summer,Yes 
2014,Best Lyric Video,Austin Mahone Feat. Pitbull,No 
2014,Best Lyric Video,Katy Perry,No 
2014,Best Lyric Video,Ariana Grande Feat. Iggy Azalea,No 
2014,Best Lyric Video,Demi Lovato Feat. Cher Lloyd,No 
2014,Best Male Video,Ed Sheeran Feat. Pharrell Williams,Yes 
2014,Best Male Video,John Legend,No 
2014,Best Male Video,Sam Smith,No 
2014,Best Male Video,Eminem Feat. Rihanna,No 
2014,Best Male Video,Pharrell Williams,No 
2014,Best Pop Video,Ariana Grande Feat. Iggy Azalea,Yes 
2014,Best Pop Video,Iggy Azalea Feat. Charli XCX,No 
2014,Best Pop Video,Pharrell Williams,No 
2014,Best Pop Video,Avicii,No 
2014,Best Pop Video,Jason Derulo Feat. 2 Chainz,No 
2014,Best Rock Video,Lorde,Yes 
2014,Best Rock Video,Imagine Dragons,No 
2014,Best Rock Video,The Black Keys,No 
2014,Best Rock Video,Arctic Monkeys,No 
2014,Best Rock Video,Linkin Park,No 
2014,Best Video with a Social Message,Beyoncé,Yes 
2014,Best Video with a Social Message,Avicii,No 
2014,Best Video with a Social Message,J.Cole Feat. TLC,No 
2014,Best Video with a Social Message,Angel Haze Feat. Sia ,No 
2014,Best Video with a Social Message,David Guetta Feat. Mikky Ekko ,No 
2014,Best Video with a Social Message,Kelly Rowland,No 
2014,Best Visual Effects,OK Go,Yes 
2014,Best Visual Effects,Disclosure,No 
2014,Best Visual Effects,Jack White,No 
2014,Best Visual Effects,DJ Snake Feat. Lil Jon,No 
2014,Best Visual Effects,Eminem,No 
2014,Video of the Year ,Miley Cyrus,Yes 
2014,Video of the Year ,Iggy Azalea Feat. Charli XCX,No 
2014,Video of the Year ,Sia,No 
2014,Video of the Year ,Beyoncé,No 
2014,Video of the Year ,Pharrell Williams,No 
2014,MTV Clubland Award,Zedd Feat. Hayley Williams,Yes 
2014,MTV Clubland Award,DJ Snake Feat. Lil Jon,No 
2014,MTV Clubland Award,Martin Garrix,No 
2014,MTV Clubland Award,Calvin Harris,No 
2014,MTV Clubland Award,Disclosure,No 
2014,Michael Jackson Video Vanguard Award,Beyoncé,Yes 
2015,Artist to Watch,Fetty Wap,Yes 
2015,Artist to Watch,George Ezra,No 
2015,Artist to Watch,Vance Joy,No 
2015,Artist to Watch,FKA Twigs,No 
2015,Artist to Watch,James Bay,No 
2015,Best Art Direction ,Snoop Dogg,Yes 
2015,Best Art Direction ,Skrillex & Diplo Feat. Justin Bieber,No 
2015,Best Art Direction ,The Chemical Brothers,No 
2015,Best Art Direction ,Jack White,No 
2015,Best Art Direction ,Taylor Swift,No 
2015,Best Choreography ,OK Go,Yes 
2015,Best Choreography ,Chet Faker,No 
2015,Best Choreography ,Flying Lotus Feat. Kendrick Lamar,No 
2015,Best Choreography ,Beyoncé,No 
2015,Best Choreography ,Ed Sheeran,No 
2015,Best Cinematography,Flying Lotus Feat. Kendrick Lamar,Yes 
2015,Best Cinematography,Ed Sheeran,No 
2015,Best Cinematography,Taylor Swift,No 
2015,Best Cinematography,Alt-J,No 
2015,Best Cinematography,FKA Twigs,No 
2015,Best Collaboration,Taylor Swift Feat. Kendrick Lamar,Yes 
2015,Best Collaboration,"Jessie J Feat. Ariana Grande, Nicki Minaj",No 
2015,Best Collaboration,Wiz Khalifa Feat. Charlie Puth,No 
2015,Best Collaboration,Ariana Grande Feat. The Weeknd,No 
2015,Best Collaboration,Mark Ronson Feat. Bruno Mars,No 
2015,Best Direction ,Kendrick Lamar ,Yes 
2015,Best Direction ,Hozier,No 
2015,Best Direction ,Taylor Swift,No 
2015,Best Direction ,Childish Gambino ,No 
2015,Best Direction ,Mark Ronson Feat. Bruno Mars,No 
2015,Best Editing,Beyoncé,Yes 
2015,Best Editing,Ed Sheeran,No 
2015,Best Editing,Taylor Swift,No 
2015,Best Editing,A$AP Rocky,No 
2015,Best Editing,Skrillex & Diplo Feat. Justin Bieber,No 
2015,Best Female Video,Taylor Swift,Yes 
2015,Best Female Video,Ellie Goulding,No 
2015,Best Female Video,Sia,No 
2015,Best Female Video,Beyoncé,No 
2015,Best Female Video,Nicki Minaj,No 
2015,Best Hip-Hop Video,Nicki Minaj,Yes 
2015,Best Hip-Hop Video,Fetty Wap,No 
2015,Best Hip-Hop Video,Wiz Khalifa Feat. Charlie Puth,No 
2015,Best Hip-Hop Video,Big Sean Feat. E-40,No 
2015,Best Hip-Hop Video,Kendrick Lamar ,No 
2015,Best Male Video,Mark Ronson Feat. Bruno Mars,Yes 
2015,Best Male Video,Kendrick Lamar ,No 
2015,Best Male Video,The Weeknd,No 
2015,Best Male Video,Ed Sheeran,No 
2015,Best Male Video,Nick Jonas,No 
2015,Best Pop Video,Taylor Swift,Yes 
2015,Best Pop Video,Ed Sheeran,No 
2015,Best Pop Video,Maroon 5,No 
2015,Best Pop Video,Beyoncé,No 
2015,Best Pop Video,Mark Ronson Feat. Bruno Mars,No 
2015,Best Rock Video,Fall Out Boy ,Yes 
2015,Best Rock Video,Florence + the Machine,No 
2015,Best Rock Video,Walk the Moon,No 
2015,Best Rock Video,Arctic Monkeys,No 
2015,Best Rock Video,Hozier,No 
2015,Best Video with a Social Message,"Big Sean Feat. Kanye West, John Legend",Yes 
2015,Best Video with a Social Message,Jennifer Hudson,No 
2015,Best Video with a Social Message,Wale,No 
2015,Best Video with a Social Message,Colbie Caillat,No 
2015,Best Video with a Social Message,Rihanna,No 
2015,Best Visual Effects,Skrillex & Diplo Feat. Justin Bieber,Yes 
2015,Best Visual Effects,Childish Gambino ,No 
2015,Best Visual Effects,FKA Twigs,No 
2015,Best Visual Effects,Taylor Swift,No 
2015,Best Visual Effects,"Tyler, the Creator",No 
2015,Song of Summer ,5 Seconds of Summer,Yes 
2015,Song of Summer ,Demi Lovato,No 
2015,Song of Summer ,Fifth Harmony,No 
2015,Song of Summer ,OMI,No 
2015,Song of Summer ,Silentó,No 
2015,Song of Summer ,Taylor Swift,No 
2015,Song of Summer ,"David Guetta Feat. Nicki Minaj, Afrojack, Bebe Rexha",No 
2015,Song of Summer ,Fetty Wap,No 
2015,Song of Summer ,Major Lazer & DJ Snake Feat. MØ,No 
2015,Song of Summer ,Selena Gomez Feat. A$AP Rocky,No 
2015,Song of Summer ,Skrillex & Diplo Feat. Justin Bieber,No 
2015,Song of Summer ,The Weeknd,No 
2015,Video of the Year ,Taylor Swift,Yes 
2015,Video of the Year ,Ed Sheeran,No 
2015,Video of the Year ,Mark Ronson Feat. Bruno Mars,No 
2015,Video of the Year ,Beyoncé,No 
2015,Video of the Year ,Kendrick Lamar ,No 
2015,Michael Jackson Video Vanguard Award,Kanye West,Yes 
2016,Best Art Direction ,David Bowie,Yes 
2016,Best Art Direction ,Beyoncé,No 
2016,Best Art Direction ,Fergie,No 
2016,Best Art Direction ,Adele,No 
2016,Best Art Direction ,Drake,No 
2016,Best Choreography ,Beyoncé,Yes 
2016,Best Choreography ,FKA Twigs,No 
2016,Best Choreography ,Missy Elliott,No 
2016,Best Choreography ,Beyoncé,No 
2016,Best Choreography ,Florence + the Machine,No 
2016,Best Cinematography,Beyoncé,Yes 
2016,Best Cinematography,Alesso Feat. Nico & Vinz,No 
2016,Best Cinematography,David Bowie,No 
2016,Best Cinematography,Adele,No 
2016,Best Cinematography,Ariana Grande,No 
2016,Best Collaboration,Fifth Harmony Feat. Ty Dolla Sign,Yes 
2016,Best Collaboration,Beyoncé Feat. Kendrick Lamar,No 
2016,Best Collaboration,Rihanna Feat. Drake,No 
2016,Best Collaboration,Ariana Grande Feat. Lil Wayne,No 
2016,Best Collaboration,Calvin Harris Feat. Rihanna,No 
2016,Best Direction ,Beyoncé,Yes 
2016,Best Direction ,Coldplay,No 
2016,Best Direction ,Tame Impala,No 
2016,Best Direction ,Adele,No 
2016,Best Direction ,David Bowie,No 
2016,Best Editing,Beyoncé,Yes 
2016,Best Editing,Ariana Grande,No 
2016,Best Editing,Fergie,No 
2016,Best Editing,Adele,No 
2016,Best Editing,David Bowie,No 
2016,Best Electronic Video,Calvin Harris Feat. Disciples,Yes 
2016,Best Electronic Video,Afrojack,No 
2016,Best Electronic Video,The Chainsmokers Feat. Daya,No 
2016,Best Electronic Video,"99 Souls Feat. Destiny’s Child, Brandy",No 
2016,Best Electronic Video,Mike Posner,No 
2016,Best Female Video,Beyoncé,Yes 
2016,Best Female Video,Ariana Grande,No 
2016,Best Female Video,Sia,No 
2016,Best Female Video,Adele,No 
2016,Best Female Video,Rihanna Feat. Drake,No 
2016,Best Hip-Hop Video,Drake ,Yes 
2016,Best Hip-Hop Video,Bryson Tiller,No 
2016,Best Hip-Hop Video,Desiigner,No 
2016,Best Hip-Hop Video,2 Chainz,No 
2016,Best Hip-Hop Video,Chance the Rapper Feat. Saba,No 
2016,Best Male Video,Calvin Harris Feat. Rihanna,Yes 
2016,Best Male Video,Drake,No 
2016,Best Male Video,The Weeknd,No 
2016,Best Male Video,Bryson Tiller,No 
2016,Best Male Video,Kanye West,No 
2016,Best New Artist in a Video,DNCE,Yes 
2016,Best New Artist in a Video,Desiigner,No 
2016,Best New Artist in a Video,Zara Larsson,No 
2016,Best New Artist in a Video,Bryson Tiller,No 
2016,Best New Artist in a Video,Lukas Forchhammer,No 
2016,Best Pop Video,Beyoncé,Yes 
2016,Best Pop Video,Alessia Cara,No 
2016,Best Pop Video,Justin Bieber,No 
2016,Best Pop Video,Adele,No 
2016,Best Pop Video,Ariana Grande,No 
2016,Best Rock Video ,Twenty One Pilots,Yes
2016,Best Rock Video ,Coldplay,No 
2016,Best Rock Video ,Panic! At the Disco,No 
2016,Best Rock Video ,All Time Low,No 
2016,Best Rock Video ,Fall Out Boy ,No 
2016,Best Visual Effects,Coldplay,Yes 
2016,Best Visual Effects,FKA Twigs,No 
2016,Best Visual Effects,Zayn,No 
2016,Best Visual Effects,Adele,No 
2016,Best Visual Effects,The Weeknd,No 
2016,Breakthrough Long Form Video,Beyoncé,Yes 
2016,Breakthrough Long Form Video,Florence + the Machine,No 
2016,Breakthrough Long Form Video,Chris Brown,No 
2016,Breakthrough Long Form Video,Troye Sivan,No 
2016,Breakthrough Long Form Video,Justin Bieber,No 
2016,Song of Summer ,Fifth Harmony feat. Fetty Wap,Yes 
2016,Song of Summer ,"Drake Feat. Kyla, Wizkid",No 
2016,Song of Summer ,Kent Jones,No 
2016,Song of Summer ,Nick Jonas Feat. Ty Dolla Sign ,No 
2016,Song of Summer ,Sia,No 
2016,Song of Summer ,Calvin Harris Feat. Rihanna,No 
2016,Song of Summer ,Justin Timberlake,No 
2016,Song of Summer ,"Major Lazer Feat. Justine Bieber, MØ",No 
2016,Song of Summer ,Selena Gomez,No 
2016,Song of Summer ,The Chainsmokers Feat. Halsey,No 
2016,Video of the Year ,Beyoncé,Yes 
2016,Video of the Year ,Drake,No 
2016,Video of the Year ,Kanye West,No 
2016,Video of the Year ,Adele,No 
2016,Video of the Year ,Justin Bieber,No 
2016,Michael Jackson Video Vanguard Award,Rihanna,Yes 
2017,Artist of the Year,Ed Sheeran,Yes 
2017,Artist of the Year,Bruno Mars,No 
2017,Artist of the Year,Lorde,No 
2017,Artist of the Year,Ariana Grande,No 
2017,Artist of the Year,Kendrick Lamar ,No 
2017,Artist of the Year,The Weeknd,No 
2017,Best Art Direction ,Kendrick Lamar ,Yes 
2017,Best Art Direction ,"DJ Khaled Feat. Rihanna, Bryson Tiller ",No 
2017,Best Art Direction ,The Weeknd,No 
2017,Best Art Direction ,Bruno Mars,No 
2017,Best Art Direction ,Katy Perry Feat. Migos,No 
2017,Best Choreography ,Kanye West,Yes 
2017,Best Choreography ,Fifth Harmony Feat. Gucci Mane,No 
2017,Best Choreography ,Sia,No 
2017,Best Choreography ,Ariana Grande Feat. Nicki Minaj,No 
2017,Best Choreography ,Kendrick Lamar ,No 
2017,Best Cinematography,Kendrick Lamar ,Yes 
2017,Best Cinematography,Ed Sheeran,No 
2017,Best Cinematography,Imagine Dragons,No 
2017,Best Cinematography,DJ Shadow Feat. Run the Jewels,No 
2017,Best Cinematography,Halsey ,No 
2017,Best Collaboration,Zayn Feat. Taylor Swift ,Yes 
2017,Best Collaboration,Charlie Puth Feat. Selena Gomez,No 
2017,Best Collaboration,"DJ Khaled Feat. Rihanna, Bryson Tiller ",No 
2017,Best Collaboration,"Calvin Harris Feat. Pharrell Williams, Katy Perry, Big Sean",No 
2017,Best Collaboration,D.R.A.M. Feat. Lil Yachty ,No 
2017,Best Collaboration,The Chainsmokers Feat. Halsey,No 
2017,Best Dance Video ,Zedd Feat. Alessia Cara,Yes 
2017,Best Dance Video ,Calvin Harris,No 
2017,Best Dance Video ,"Major Lazer Feat. Justine Bieber, MØ",No 
2017,Best Dance Video ,Afrojack Feat. Ty Dolla Sign,No 
2017,Best Dance Video ,Kygo Feat. Selena Gomez,No 
2017,Best Direction ,Kendrick Lamar ,Yes 
2017,Best Direction ,Bruno Mars,No 
2017,Best Direction ,The Weeknd,No 
2017,Best Direction ,Alessia Cara,No 
2017,Best Direction ,Katy Perry Feat. Skip Marley,No 
2017,Best Editing,Young Thug,Yes 
2017,Best Editing,Lorde,No 
2017,Best Editing,The Weeknd,No 
2017,Best Editing,Future,No 
2017,Best Editing,The Chainsmokers Feat. Halsey,No 
2017,Best Fight Against the System ,Alessia Cara,Yes 
2017,Best Fight Against the System ,John Legend,Yes 
2017,Best Fight Against the System ,Taboo Feat. Shailene Woodley ,Yes 
2017,Best Fight Against the System ,Big Sean Feat. Jeremih,Yes 
2017,Best Fight Against the System ,Logic Feat. Damian Lemar Hudson,Yes 
2017,Best Fight Against the System ,The Hamilton Mixtape,Yes 
2017,Best Hip-Hop Video,Kendrick Lamar ,Yes 
2017,Best Hip-Hop Video,Chance the Rapper,No 
2017,Best Hip-Hop Video,"DJ Khaled Feat. Justin Bieber, Quavo, Chance the Rapper, Lil Wayne",No 
2017,Best Hip-Hop Video,Big Sean,No 
2017,Best Hip-Hop Video,D.R.A.M. Feat. Lil Yachty ,No 
2017,Best Hip-Hop Video,Migos Feat. Lil Uzi Vert,No 
2017,Best New Artist,Khalid,Yes 
2017,Best New Artist,Kodak Black,No 
2017,Best New Artist,SZA,No 
2017,Best New Artist,Julia Michaels,No 
2017,Best New Artist,Noah Cyrus,No 
2017,Best New Artist,Young M.A,No 
2017,Best Pop Video,Fifth Harmony Feat. Gucci Mane,Yes 
2017,Best Pop Video,Harry Styles,No 
2017,Best Pop Video,Miley Cyrus,No 
2017,Best Pop Video,Ed Sheeran,No 
2017,Best Pop Video,Katy Perry Feat. Skip Marley,No 
2017,Best Pop Video,Shawn Mendes,No 
2017,Best Rock Video,Twenty One Pilots,Yes 
2017,Best Rock Video,Fall Out Boy ,No 
2017,Best Rock Video,Green Day,No 
2017,Best Rock Video,Coldplay,No 
2017,Best Rock Video,Foo Fighters,No 
2017,Best Visual Effects,Kendrick Lamar ,Yes 
2017,Best Visual Effects,Harry Styles,No 
2017,Best Visual Effects,Kyle Feat. Lil Yachty,No 
2017,Best Visual Effects,A Tribe Called Quest,No 
2017,Best Visual Effects,Katy Perry Feat. Skip Marley,No 
2017,Song of the Summer,Lil Uzi Vert,Yes 
2017,Song of the Summer,"DJ Khaled Feat. Rihanna, Bryson Tiller ",No 
2017,Song of the Summer,Ed Sheeran,No 
2017,Song of the Summer,"Luis Fonsi Feat. Daddy Yankee, Justin Bieber",No 
2017,Song of the Summer,Camila Cabello Feat. Quavo,No 
2017,Song of the Summer,Demi Lovato,No 
2017,Song of the Summer,Fifth Harmony,No 
2017,Song of the Summer,Shawn Mendes,No 
2017,Video of the Year ,Kendrick Lamar ,Yes
2017,Video of the Year ,Bruno Mars,No 
2017,Video of the Year ,The Weeknd,No 
2017,Video of the Year ,Alessia Cara,No 
2017,Video of the Year ,"DJ Khaled Feat. Rihanna, Bryson Tiller ",No 
2017,Michael Jackson Video Vanguard Award,P!nk ,Yes 
2018,Artist of the Year,Camila Cabello,Yes 
2018,Artist of the Year,Bruno Mars,No 
2018,Artist of the Year,Drake,No 
2018,Artist of the Year,Ariana Grande,No 
2018,Artist of the Year,Cardi B,No 
2018,Artist of the Year,Post Malone,No 
2018,Best Art Direction ,The Carters,Yes 
2018,Best Art Direction ,J. Cole,No 
2018,Best Art Direction ,SZA,No 
2018,Best Art Direction ,Childish Gambino ,No 
2018,Best Art Direction ,Janelle Monáe,No 
2018,Best Art Direction ,Taylor Swift,No 
2018,Best Choreography ,Childish Gambino ,Yes 
2018,Best Choreography ,Camila Cabello,No 
2018,Best Choreography ,Justin Timberlake,No 
2018,Best Choreography ,Bruno Mars Feat. Cardi B,No 
2018,Best Choreography ,Dua Lipa ,No 
2018,Best Choreography ,The Carters,No 
2018,Best Cinematography,The Carters,Yes 
2018,Best Cinematography,Ariana Grande,No 
2018,Best Cinematography,Eminem Feat. Ed Sheeran,No 
2018,Best Cinematography,Alessia Cara,No 
2018,Best Cinematography,Childish Gambino ,No 
2018,Best Cinematography,Shawn Mendes,No 
2018,Best Collaboration,"Jennifer Lopez Feat. DJ Khaled, Cardi B",Yes 
2018,Best Collaboration,Bruno Mars Feat. Cardi B,No 
2018,Best Collaboration,"N.E.R.D, Rihanna",No 
2018,Best Collaboration,Bebe Rexha Feat. Florida Georgia Line,No 
2018,Best Collaboration,"Logic Feat. Alessia Cara, Khalid",No 
2018,Best Collaboration,The Carters,No 
2018,Best Dance Video ,Avicii Feat. Rita Ora,Yes 
2018,Best Dance Video ,David Guetta Feat. Sia,No 
2018,Best Dance Video ,The Chainsmokers,No 
2018,Best Dance Video ,Calvin Harris Feat. Dua Lipa,No 
2018,Best Dance Video ,Marshmello Feat. Khalid,No 
2018,Best Dance Video ,Zedd Feat. Liam Payne,No 
2018,Best Direction ,Childish Gambino ,Yes
2018,Best Direction ,Ed Sheeran,No 
2018,Best Direction ,Shawn Mendes,No 
2018,Best Direction ,Drake,No 
2018,Best Direction ,Justin Timberlake Feat. Chris Stapleton,No 
2018,Best Direction ,The Carters,No 
2018,Best Editing,"N.E.R.D, Rihanna",Yes 
2018,Best Editing,Childish Gambino ,No 
2018,Best Editing,Taylor Swift,No 
2018,Best Editing,Bruno Mars Feat. Cardi B,No 
2018,Best Editing,Janelle Monáe,No 
2018,Best Editing,The Carters,No 
2018,Best Hip-Hop Video,Nicki Minaj,Yes 
2018,Best Hip-Hop Video,Drake,No 
2018,Best Hip-Hop Video,Migos Feat. Drake,No 
2018,Best Hip-Hop Video,Cardi B Feat. 21 Savage,No 
2018,Best Hip-Hop Video,J. Cole,No 
2018,Best Hip-Hop Video,The Carters,No 
2018,Best Latin Video,J. Balvin Feat. Willy Williams,Yes 
2018,Best Latin Video,"Jennifer Lopez Feat. DJ Khaled, Cardi B",No 
2018,Best Latin Video,Maluma,No 
2018,Best Latin Video,Daddy Yankee,No 
2018,Best Latin Video,Luis Fonsi Feat. Demi Lovato,No 
2018,Best Latin Video,Shakira Feat. Maluma,No 
2018,Best New Artist,Cardi B,Yes 
2018,Best New Artist,Chloe x Halle,No 
2018,Best New Artist,Lil Pump,No 
2018,Best New Artist,Bazzi,No 
2018,Best New Artist,Hayley Kiyoko,No 
2018,Best New Artist,Lil Uzi Vert,No 
2018,Best Pop Video,Ariana Grande,Yes 
2018,Best Pop Video,Demi Lovato,No 
2018,Best Pop Video,P!nk ,No 
2018,Best Pop Video,Camila Cabello Feat. Young Thug,No 
2018,Best Pop Video,Ed Sheeran,No 
2018,Best Pop Video,Shawn Mendes,No 
2018,Best Rock Video,Imagine Dragons,Yes 
2018,Best Rock Video,Fall Out Boy ,No 
2018,Best Rock Video,Linkin Park,No 
2018,Best Rock Video,30 Seconds to Mars,No 
2018,Best Rock Video,Foo Fighters,No 
2018,Best Rock Video,Panic! At the Disco,No 
2018,Best Video with a Message,Childish Gambino ,Yes 
2018,Best Video with a Message,Drake,No 
2018,Best Video with a Message,Jessie Reyez,No 
2018,Best Video with a Message,Dej Loaf Feat. Leon Bridges,No 
2018,Best Video with a Message,Janelle Monáe,No 
2018,Best Video with a Message,"Logic Feat. Alessia Cara, Khalid",No 
2018,Best Visual Effects,Kendrick Lamar Feat. SZA,Yes 
2018,Best Visual Effects,Avicii Feat. Rita Ora,No 
2018,Best Visual Effects,Maroon 5,No 
2018,Best Visual Effects,Ariana Grande,No 
2018,Best Visual Effects,Eminem Feat. Beyoncé,No 
2018,Best Visual Effects,Taylor Swift,No 
2018,Push Artist of the Year,Hayley Kiyoko,Yes
2018,Push Artist of the Year,Chloe x Halle,No
2018,Push Artist of the Year,Jessie Reyez,No
2018,Push Artist of the Year,Khalid,No
2018,Push Artist of the Year,Lil Xan,No
2018,Push Artist of the Year,Prettymuch,No
2018,Push Artist of the Year,Sigrid,No
2018,Push Artist of the Year,Why Don’t We,No
2018,Push Artist of the Year,Bishop Briggs,No
2018,Push Artist of the Year,Grace VanderWaal,No
2018,Push Artist of the Year,Kacy Hill,No
2018,Push Artist of the Year,Kyle,No
2018,Push Artist of the Year,Noah Cyrus,No
2018,Push Artist of the Year,SZA,No
2018,Push Artist of the Year,Tee Grizzley,No
2018,Song of Summer ,"Cardi B Feat. Bad Bunny, J Balvin",Yes 
2018,Song of Summer ,"DJ Khaled Feat. Justin Bieber, Chance the Rapper, Quavo",No 
2018,Song of Summer ,Ella Mai,No 
2018,Song of Summer ,Maroon 5 Feat. Cardi B,No 
2018,Song of Summer ,Calvin Harris Feat. Dua Lipa,No 
2018,Song of Summer ,Drake,No 
2018,Song of Summer ,Juice WRLD,No 
2018,Song of Summer ,Post Malone,No 
2018,Song of the Year,Post Malone Feat. 21 Savage,Yes 
2018,Song of the Year,Camila Cabello Feat. Young Thug,No 
2018,Song of the Year,Dua Lipa,No 
2018,Song of the Year,Bruno Mars Feat. Cardi B,No 
2018,Song of the Year,Drake,No 
2018,Song of the Year,Ed Sheeran,No 
2018,Video of the Year ,Camila Cabello Feat. Young Thug,Yes 
2018,Video of the Year ,Bruno Mars Feat. Cardi B,No 
2018,Video of the Year ,Drake,No 
2018,Video of the Year ,Ariana Grande,No 
2018,Video of the Year ,Childish Gambino ,No 
2018,Video of the Year ,The Carters,No 
2018,Michael Jackson Video Vanguard Award,Jennifer Lopez,Yes 
2019,Artist of the Year,Ariana Grande,Yes
2019,Artist of the Year,Cardi B,No 
2019,Artist of the Year,Shawn Mendes,No 
2019,Artist of the Year,Billie Eilish,No 
2019,Artist of the Year,Halsey,No 
2019,Artist of the Year,The Jonas Brothers,No 
2019,Best Art Direction ,Ariana Grande,Yes 
2019,Best Art Direction ,"Kanye Feat. Lil Pump, Adele Givens",No 
2019,Best Art Direction ,Shawn Mendes Feat Camila Cabello,No 
2019,Best Art Direction ,BTS Feat. Halsey,No 
2019,Best Art Direction ,Lil Nas X Feat. Billy Ray Cyrus,No 
2019,Best Art Direction ,Taylor Swift,No 
2019,Best Choreography ,"Rosalía Feat. J Balvin, Guincho",Yes 
2019,Best Choreography ,FKA Twigs,No 
2019,Best Choreography ,Shawn Mendes Feat Camila Cabello,No 
2019,Best Choreography ,BTS Feat. Halsey,No 
2019,Best Choreography ,"LSD Feat. Labrinth, Sia, Diplo",No 
2019,Best Choreography ,Solange,No 
2019,Best Cinematography,Shawn Mendes Feat Camila Cabello,Yes 
2019,Best Cinematography,Ariana Grande,No 
2019,Best Cinematography,Solange,No 
2019,Best Cinematography,Anderson.Paak Feat. Kendrick Lamar,No 
2019,Best Cinematography,Billie Eilish,No 
2019,Best Cinematography,Taylor Swift Feat. Brendon Urie of Pan!c At The Disco,No 
2019,Best Collaboration,Shawn Mendes Feat Camila Cabello,Yes 
2019,Best Collaboration,Ed Sheeran Feat. Justin Bieber ,No 
2019,Best Collaboration,Lil Nas X Feat. Billy Ray Cyrus,No 
2019,Best Collaboration,BTS Feat. Halsey,No 
2019,Best Collaboration,Lady Gaga Feat. Bradley Cooper,No 
2019,Best Collaboration,Taylor Swift Feat. Brendon Urie of Pan!c At The Disco,No 
2019,Best Dance Video ,The Chainsmokers Feat. Bebe Rexha,Yes 
2019,Best Dance Video ,"Dj Snake Feat. Ozuna, Cardi B, Selena Gomez",No 
2019,Best Dance Video ,Marshmello Feat. Bastille ,No 
2019,Best Dance Video ,Clean Bandit Feat. Demi Lovato,No 
2019,Best Dance Video ,"David Guetta Feat. Bebe Rexha, J Balvin",No 
2019,Best Dance Video ,"Silk City Feat. Dua Lipa, Diplo, Mark Ronson",No 
2019,Best Direction ,Lil Nas X Feat. Billy Ray Cyrus,Yes 
2019,Best Direction ,Billie Eilish,No 
2019,Best Direction ,"LSD Feat. Labrinth, Sia, Diplo",No 
2019,Best Direction ,Ariana Grande,No 
2019,Best Direction ,FKA Twigs,No 
2019,Best Direction ,Taylor Swift,No 
2019,Best Editing,Billie Eilish,Yes 
2019,Best Editing,Ariana Grande,No 
2019,Best Editing,Solange,No 
2019,Best Editing,Anderson.Paak Feat. Kendrick Lamar,No 
2019,Best Editing,Lil Nas X Feat. Billy Ray Cyrus,No 
2019,Best Editing,Taylor Swift,No 
2019,Best Group,BTS,Yes 
2019,Best Group,Backstreet Boys,No 
2019,Best Group,CNCO,No 
2019,Best Group,The Jonas Brothers,No 
2019,Best Group,5 Seconds of Summer,No 
2019,Best Group,Blackpink ,No 
2019,Best Group,Prettymuch,No 
2019,Best Group,Why Don't We,No 
2019,Best Hip-Hop Video,Cardi B,Yes 
2019,Best Hip-Hop Video,21 Savage Feat. J Cole,No 
2019,Best Hip-Hop Video,Lil Nas X Feat. Billy Ray Cyrus,No 
2019,Best Hip-Hop Video,2 Chainz Feat. Ariana Grande,No 
2019,Best Hip-Hop Video,"DJ Khaled Feat. Nipsey Hussle, John Legend",No 
2019,Best Hip-Hop Video,Travis Scott Feat. Drake,No 
2019,Best K-Pop,BTS Feat. Halsey,Yes
2019,Best K-Pop,Exo,No 
2019,Best K-Pop,NCT 127,No 
2019,Best K-Pop,Blackpink ,No 
2019,Best K-Pop,Monsta X Feat. French Montana,No 
2019,Best K-Pop,TXT,No 
2019,Best Latin,"Rosalía Feat. J Balvin, Guincho",Yes 
2019,Best Latin,"Benny Blanco Feat. Tainy, Selena Gomez, J Balvin",No 
2019,Best Latin,Anuel AA Feat. Karol G,No 
2019,Best Latin,Bad Bunny Feat. Drake,No 
2019,Best Latin,Daddy Yankee Feat. Snow,No 
