date,award_name,artist_name,win
2016-11-20,Favorite Country Male Artist,Thomas Rhett,No
2016-11-20,Favorite Country Male Artist,Luke Bryan,No 
2016-11-20,Favorite Country Song,Tim McGraw,Yes 
2016-11-20,Favorite Country Song,Thomas Rhett,No
2016-11-20,Favorite Country Song,Florida Georgia Line,No 
2016-11-20,Favorite Electronic Dance Music Artist,The Chainsmokers,Yes 
2016-11-20,Favorite Electronic Dance Music Artist,Major Lazer,No
2016-11-20,Favorite Electronic Dance Music Artist,Calvin Harris,No 
2016-11-20,Favorite Latin Artist,Enrique Iglesias,Yes 
2016-11-20,Favorite Latin Artist,Nicky Jam,No
2016-11-20,Favorite Latin Artist,J Balvin,No 
2016-11-20,Favorite Pop/Rock Album,Justin Bieber,Yes 
2016-11-20,Favorite Pop/Rock Album,Drake,No
2016-11-20,Favorite Pop/Rock Album,Adele,No 
2016-11-20,Favorite Pop/Rock Band/Duo/Group,Twenty One Pilots,Yes 
2016-11-20,Favorite Pop/Rock Band/Duo/Group,The Chainsmokers,No
2016-11-20,Favorite Pop/Rock Band/Duo/Group,DNCE,No 
2016-11-20,Favorite Pop/Rock Female Artist,Selena Gomez,Yes 
2016-11-20,Favorite Pop/Rock Female Artist,Rihanna,No
2016-11-20,Favorite Pop/Rock Female Artist,Adele,No 
2016-11-20,Favorite Pop/Rock Male Artist,Justin Bieber,Yes 
2016-11-20,Favorite Pop/Rock Male Artist,The Weeknd,No
2016-11-20,Favorite Pop/Rock Male Artist,Drake,No 
2016-11-20,Favorite Pop/Rock Song,Justin Bieber,Yes 
2016-11-20,Favorite Pop/Rock Song,Drake,No
2016-11-20,Favorite Pop/Rock Song,Adele,No 
2016-11-20,Favorite Rap/Hip-Hop Album,Drake,Yes 
2016-11-20,Favorite Rap/Hip-Hop Album,Fetty Wap,No
2016-11-20,Favorite Rap/Hip-Hop Album,"Drake, Future",No 
2016-11-20,Favorite Rap/Hip-Hop Artist,Drake,Yes 
2016-11-20,Favorite Rap/Hip-Hop Artist,Future,No
2016-11-20,Favorite Rap/Hip-Hop Artist,Fetty Wap,No 
2016-11-20,Favorite Rap/Hip-Hop Song,Drake,Yes 
2016-11-20,Favorite Rap/Hip-Hop Song,Fetty Wap,No
2016-11-20,Favorite Rap/Hip-Hop Song,Desiigner,No 
2016-11-20,Favorite Soul/R&B Album,Rihanna,Yes 
2016-11-20,Favorite Soul/R&B Album,Bryson Tiller,No
2016-11-20,Favorite Soul/R&B Album,Beyoncé,No 
2016-11-20,Favorite Soul/R&B Female Artist,Rihanna,Yes 
2016-11-20,Favorite Soul/R&B Female Artist,Janet Jackson,No
2016-11-20,Favorite Soul/R&B Female Artist,Beyoncé,No 
2016-11-20,Favorite Soul/R&B Male Artist,Chris Brown,Yes 
2016-11-20,Favorite Soul/R&B Male Artist,The Weeknd,No
2016-11-20,Favorite Soul/R&B Male Artist,Bryson Tiller,No 
2016-11-20,Favorite Soul/R&B Song,"Rihanna, Drake",Yes 
2016-11-20,Favorite Soul/R&B Song,Drake,No
2016-11-20,Favorite Soul/R&B Song,Bryson Tiller,No 
2016-11-20,New Artist of the Year,Zayn Malik,Yes 
2016-11-20,New Artist of the Year,DNCE,No
2016-11-20,New Artist of the Year,The Chainsmokers,No 
2016-11-20,New Artist of the Year,Alessia Cara,No 
2016-11-20,New Artist of the Year,Shawn Mendes,No 
2016-11-20,Top Soundtrack,Purple Rain,Yes 
2016-11-20,Top Soundtrack,Suicide Squad,No 
2016-11-20,Top Soundtrack,Stars Wars: Episode VII - The Force Awakens,No 
2016-11-20,Tour of the Year,Beyoncé,Yes 
2016-11-20,Tour of the Year,Madonna,No 
2016-11-20,Tour of the Year,"Bruce Springsteen, E Street Band",No 
2016-11-20,Video of the Year,Justin Bieber,Yes 
2016-11-20,Video of the Year,"Rihanna, Drake",No 
2016-11-20,Video of the Year,Desiigner,No 
2016-11-20,Award of Merit,Sting,Yes 
2017-11-19,Artist of the Year,Bruno Mars,Yes
2017-11-19,Artist of the Year,Ed Sheeran,No 
2017-11-19,Artist of the Year,The Chainsmokers,No 
2017-11-19,Artist of the Year,Drake,No 
2017-11-19,Artist of the Year,Kendrick Lamar,No 
2017-11-19,Collaboration of the Year,"Luis Fonsi, Daddy Yankee, Justin Bieber",Yes
2017-11-19,Collaboration of the Year,"Maroon 5, Kendrick Lamar",No 
2017-11-19,Collaboration of the Year,"The Weeknd, Daft Punk",No 
2017-11-19,Collaboration of the Year,"DJ Khaled, Justin Bieber, Quavo, Chance the Rapper, Lil’ Wayne",No 
2017-11-19,Collaboration of the Year,"The Chainsmokers, Halsey",No 
2017-11-19,Favorite Album - Country,Keith Urban,Yes 
2017-11-19,Favorite Album - Country,Jason Aldean,No 
2017-11-19,Favorite Album - Country,Chris Stapleton,No 
2017-11-19,Favorite Album - Pop/Rock,Bruno Mars,Yes 
2017-11-19,Favorite Album - Pop/Rock,The Weeknd,No 
2017-11-19,Favorite Album - Pop/Rock,Drake,No 
2017-11-19,Favorite Album - Rap/Hip-Hop,Kendrick Lamar,Yes 
2017-11-19,Favorite Album - Rap/Hip-Hop,Migos,No 
2017-11-19,Favorite Album - Rap/Hip-Hop,Drake,No 
2017-11-19,Favorite Album - Soul/R&B,Bruno Mars,Yes 
2017-11-19,Favorite Album - Soul/R&B,The Weeknd,No 
2017-11-19,Favorite Album - Soul/R&B,Donald Glover,No 
2017-11-19,Favorite Artist - Adult Contemporary,Shawn Mendes,Yes 
2017-11-19,Favorite Artist - Adult Contemporary,Ed Sheeran,No 
2017-11-19,Favorite Artist - Adult Contemporary,Bruno Mars,No 
2017-11-19,Favorite Artist - Alternative Rock,Linkin Park,Yes 
2017-11-19,Favorite Artist - Alternative Rock,Twenty One Pilots,No 
2017-11-19,Favorite Artist - Alternative Rock,Imagine Dragons,No 
2017-11-19,Favorite Artist - Contemporary Inspirational,Lauren Daigle,Yes 
2017-11-19,Favorite Artist - Contemporary Inspirational,MercyMe,No 
2017-11-19,Favorite Artist - Contemporary Inspirational,Chris Tomlin,No 
2017-11-19,Favorite Artist - Electronic Dance Music (EDM),The Chainsmokers,Yes 
2017-11-19,Favorite Artist - Electronic Dance Music (EDM),DJ Snake,No 
2017-11-19,Favorite Artist - Electronic Dance Music (EDM),Calvin Harris,No 
2017-11-19,Favorite Artist - Latin,Shakira,Yes 
2017-11-19,Favorite Artist - Latin,Luis Fonsi,No 
2017-11-19,Favorite Artist - Latin,Daddy Yankee,No 
2017-11-19,Favorite Artist - Rap/Hip-Hop,Drake,Yes 
2017-11-19,Favorite Artist - Rap/Hip-Hop,Migos,No 
2017-11-19,Favorite Artist - Rap/Hip-Hop,Kendrick Lamar,No 
2017-11-19,Favorite Duo or Group - Country,Little Big Town,Yes 
2017-11-19,Favorite Duo or Group - Country,Old Dominion,No 
2017-11-19,Favorite Duo or Group - Country,Florida Georgia Line,No 
2017-11-19,Favorite Duo or Group - Pop/Rock,Imagine Dragons,Yes 
2017-11-19,Favorite Duo or Group - Pop/Rock,The Chainsmokers,No 
2017-11-19,Favorite Duo or Group - Pop/Rock,Coldplay,No 
2017-11-19,Favorite Female Artist - Country,Carrie Underwood,Yes 
2017-11-19,Favorite Female Artist - Country,Miranda Lambert,No 
2017-11-19,Favorite Female Artist - Country,Maren Morris,No 
2017-11-19,Favorite Female Artist - Pop/Rock,Lady Gaga,Yes 
2017-11-19,Favorite Female Artist - Pop/Rock,Rihanna,No 
2017-11-19,Favorite Female Artist - Pop/Rock,Alessia Cara,No 
2017-11-19,Favorite Female Artist - Soul/R&B,Beyoncé,Yes 
2017-11-19,Favorite Female Artist - Soul/R&B,Rihanna,No 
2017-11-19,Favorite Female Artist - Soul/R&B,Kehlani,No 
2017-11-19,Favorite Male Artist - Country,Keith Urban,Yes 
2017-11-19,Favorite Male Artist - Country,Thomas Rhett,No 
2017-11-19,Favorite Male Artist - Country,Sam Hunt,No 
2017-11-19,Favorite Male Artist - Pop/Rock,Bruno Mars,Yes 
2017-11-19,Favorite Male Artist - Pop/Rock,Ed Sheeran,No 
2017-11-19,Favorite Male Artist - Pop/Rock,Drake,No 
2017-11-19,Favorite Male Artist - Soul/R&B,Bruno Mars,Yes 
2017-11-19,Favorite Male Artist - Soul/R&B,The Weeknd,No 
2017-11-19,Favorite Male Artist - Soul/R&B,Donald Glover,No 
2017-11-19,Favorite Song - Country,Keith Urban,Yes 
2017-11-19,Favorite Song - Country,Sam Hunt,No 
2017-11-19,Favorite Song - Country,Jon Pardi,No 
2017-11-19,Favorite Song - Pop/Rock,"Luis Fonsi, Daddy Yankee, Justin Bieber",Yes 
2017-11-19,Favorite Song - Pop/Rock,"The Chainsmokers, Halsey",No 
2017-11-19,Favorite Song - Pop/Rock,Ed Sheeran,No 
2017-11-19,Favorite Song - Rap/Hip-Hop,"DJ Khaled, Justin Bieber, Quavo, Chance the Rapper, Lil’ Wayne",Yes 
2017-11-19,Favorite Song - Rap/Hip-Hop,"Rae Sremmurd, Gucci Mane",No 
2017-11-19,Favorite Song - Rap/Hip-Hop,Kendrick Lamar,No 
2017-11-19,Favorite Song - Soul/R&B,Bruno Mars,Yes 
2017-11-19,Favorite Song - Soul/R&B,The Weeknd,No 
2017-11-19,Favorite Song - Soul/R&B,Khalid,No 
2017-11-19,New Artist of the Year,Niall Horan,Yes 
2017-11-19,New Artist of the Year,Julia Michaels,No 
2017-11-19,New Artist of the Year,Rae Sremmurd,No 
2017-11-19,New Artist of the Year,James Arthur,No 
2017-11-19,New Artist of the Year,Post Malone,No 
2017-11-19,Top Soundtrack,Moana,Yes 
2017-11-19,Top Soundtrack,Trolls,No 
2017-11-19,Top Soundtrack,Guardians of the Galaxy Vol. 2,No
2017-11-19,Tour of the Year,Coldplay,Yes 
2017-11-19,Tour of the Year,U2,No 
2017-11-19,Tour of the Year,Garth Brooks,No
2017-11-19,Video of the Year,Bruno Mars,Yes 
2017-11-19,Video of the Year,"Luis Fonsi, Daddy Yankee",No 
2017-11-19,Video of the Year,Ed Sheeran,No
2017-11-19,Lifetime Achievement Award,Diana Ross,Yes 
2018-10-09,Artist of the Year,Taylor Swift,Yes
2018-10-09,Artist of the Year,Ed Sheeran,No 
2018-10-09,Artist of the Year,Post Malone,No 
2018-10-09,Artist of the Year,Drake,No 
2018-10-09,Artist of the Year,Imagine Dragons,No 
2018-10-09,Collaboration of the Year,"Young Thug, Camila Cabello",Yes
2018-10-09,Collaboration of the Year,"Bruno Mars, Cardi B",No 
2018-10-09,Collaboration of the Year,"Post Malone, 21 Savage",No 
2018-10-09,Collaboration of the Year,"Bebe Rexha, Florida Georgia Line",No 
2018-10-09,Collaboration of the Year,"Grey, Maren Morris, Zedd",No 
2018-10-09,Favorite Album - Country,Kane Brown,Yes
2018-10-09,Favorite Album - Country,Thomas Rhett,No 
2018-10-09,Favorite Album - Country,Luke Combs,No 
2018-10-09,Favorite Album - Pop/Rock,Taylor Swift,Yes
2018-10-09,Favorite Album - Pop/Rock,Ed Sheeran,No 
2018-10-09,Favorite Album - Pop/Rock,Drake,No 
2018-10-09,Favorite Album - Rap/Hip-Hop,Post Malone,Yes
2018-10-09,Favorite Album - Rap/Hip-Hop,Lil Uzi Vert,No 
2018-10-09,Favorite Album - Rap/Hip-Hop,Drake,No 
2018-10-09,Favorite Album - Soul/R&B,XXXTentacion,Yes
2018-10-09,Favorite Album - Soul/R&B,SZA,No 
2018-10-09,Favorite Album - Soul/R&B,Khalid,No 
2018-10-09,Favorite Artist - Adult Contemporary,Shawn Mendes,Yes
2018-10-09,Favorite Artist - Adult Contemporary,P!nk,No 
2018-10-09,Favorite Artist - Adult Contemporary,Ed Sheeran,No 
2018-10-09,Favorite Artist - Alternative Rock,Panic! at the Disco,Yes
2018-10-09,Favorite Artist - Alternative Rock,Portugal. The Man,No 
2018-10-09,Favorite Artist - Alternative Rock,Imagine Dragons,No 
2018-10-09,Favorite Artist - Contemporary Inspirational,Lauren Daigle,Yes
2018-10-09,Favorite Artist - Contemporary Inspirational,Zach Williams,No 
2018-10-09,Favorite Artist - Contemporary Inspirational,MercyMe,No 
2018-10-09,Favorite Artist - Electronic Dance Music (EDM),Marshmello,Yes
2018-10-09,Favorite Artist - Electronic Dance Music (EDM),Zedd,No 
2018-10-09,Favorite Artist - Electronic Dance Music (EDM),The Chainsmokers,No 
2018-10-09,Favorite Artist - Latin,Daddy Yankee,Yes
2018-10-09,Favorite Artist - Latin,J Balvin,No 
2018-10-09,Favorite Artist - Latin,Ozuna,No 
2018-10-09,Favorite Artist - Rap/Hip-Hop,Cardi B,Yes
2018-10-09,Favorite Artist - Rap/Hip-Hop,Post Malone,No 
2018-10-09,Favorite Artist - Rap/Hip-Hop,Drake,No 
2018-10-09,Favorite Duo or Group - Country,Florida Georgia Line,Yes
2018-10-09,Favorite Duo or Group - Country,Lanco,No 
2018-10-09,Favorite Duo or Group - Country,Dan + Shay,No 
2018-10-09,Favorite Duo or Group - Pop/Rock,Migos,Yes
2018-10-09,Favorite Duo or Group - Pop/Rock,Maroon 5,No 
2018-10-09,Favorite Duo or Group - Pop/Rock,Imagine Dragons,No 
2018-10-09,Favorite Female Artist - Country,Carrie Underwood,Yes
2018-10-09,Favorite Female Artist - Country,Maren Morris,No 
2018-10-09,Favorite Female Artist - Country,Kelsea Ballerini,No 
2018-10-09,Favorite Female Artist - Pop/Rock,Taylor Swift,Yes
2018-10-09,Favorite Female Artist - Pop/Rock,Cardi B,No 
2018-10-09,Favorite Female Artist - Pop/Rock,Camila Cabello,No 
2018-10-09,Favorite Female Artist - Soul/R&B,Rihanna,Yes
2018-10-09,Favorite Female Artist - Soul/R&B,SZA,No 
2018-10-09,Favorite Female Artist - Soul/R&B,Ella Mai,No 
2018-10-09,Favorite Male Artist - Country,Kane Brown,Yes
2018-10-09,Favorite Male Artist - Country,Thomas Rhett,No 
2018-10-09,Favorite Male Artist - Country,Luke Bryan,No 
2018-10-09,Favorite Male Artist - Pop/Rock,Post Malone,Yes
2018-10-09,Favorite Male Artist - Pop/Rock,Ed Sheeran,No 
2018-10-09,Favorite Male Artist - Pop/Rock,Drake,No 
2018-10-09,Favorite Male Artist - Soul/R&B,Khalid,Yes
2018-10-09,Favorite Male Artist - Soul/R&B,The Weeknd,No 
2018-10-09,Favorite Male Artist - Soul/R&B,Bruno Mars,No 
2018-10-09,Favorite Music Video,"Camila Cabello, Young Thug",Yes
2018-10-09,Favorite Music Video,Drake,No 
2018-10-09,Favorite Music Video,Cardi B,No 
2018-10-09,Favorite Social Artist,BTS,Yes
2018-10-09,Favorite Social Artist,Cardi B,No 
2018-10-09,Favorite Social Artist,Shawn Mendes,No 
2018-10-09,Favorite Social Artist,Ariana Grande,No 
2018-10-09,Favorite Social Artist,Demi Lovato,No 
2018-10-09,Favorite Song - Country,Kane Brown,Yes
2018-10-09,Favorite Song - Country,Dan + Shay,No 
2018-10-09,Favorite Song - Country,"Bebe Rexha, Florida Georgia Line",No 
2018-10-09,Favorite Song - Pop/Rock,"Young Thug, Camila Cabello",Yes
2018-10-09,Favorite Song - Pop/Rock,Ed Sheeran,No 
2018-10-09,Favorite Song - Pop/Rock,Drake,No 
2018-10-09,Favorite Song - Rap/Hip-Hop,Cardi B,Yes
2018-10-09,Favorite Song - Rap/Hip-Hop,"Post Malone, 21 Savage",No 
2018-10-09,Favorite Song - Rap/Hip-Hop,Drake,No 
2018-10-09,Favorite Song - Soul/R&B,"Cardi B, Bruno Mars",Yes
2018-10-09,Favorite Song - Soul/R&B,Khalid,No 
2018-10-09,Favorite Song - Soul/R&B,Ella Mai,No 
2018-10-09,Favorite Soundtrack,Black Panther,Yes
2018-10-09,Favorite Soundtrack,The Greatest Showman,No 
2018-10-09,Favorite Soundtrack,The Fate of the Furious,No 
2018-10-09,New Artist of the Year,Camila Cabello,Yes
2018-10-09,New Artist of the Year,Dua Lipa,No 
2018-10-09,New Artist of the Year,XXXTentacion,No 
2018-10-09,New Artist of the Year,Cardi B,No 
2018-10-09,New Artist of the Year,Khalid,No 
2018-10-09,Tour of the Year,Taylor Swift,Yes
2018-10-09,Tour of the Year,Bruno Mars,No 
2018-10-09,Tour of the Year,U2,No 
2018-10-09,Tour of the Year,Beyoncé,No 
2018-10-09,Tour of the Year,Ed Sheeran,No 
2019-11-24,Artist of the Decade,Taylor Swift,Yes 
2019-11-24,Artist of the Year,Taylor Swift,Yes 
2019-11-24,Artist of the Year,Drake,No 
2019-11-24,Artist of the Year,Post Malone,No 
2019-11-24,Artist of the Year,Ariana Grande,No 
2019-11-24,Artist of the Year,Halsey,No 
2019-11-24,Collaboration of the Year,"Shawn Mendes, Camila Cabello",Yes 
2019-11-24,Collaboration of the Year,"Lil Nas X, Billy Ray Cyrus",No 
2019-11-24,Collaboration of the Year,"Post Malone, Swae Lee",No 
2019-11-24,Collaboration of the Year,"Bradley Cooper, Lady Gaga",No 
2019-11-24,Collaboration of the Year,"Marshmello, Bastille",No 
2019-11-24,Favorite Album - Country,Carrie Underwood,Yes
2019-11-24,Favorite Album - Country,Kane Brown,No 
2019-11-24,Favorite Album - Country,Dan + Shay,No 
2019-11-24,Favorite Album - Pop/Rock,Taylor Swift,Yes
2019-11-24,Favorite Album - Pop/Rock,Billie Eilish,No 
2019-11-24,Favorite Album - Pop/Rock,Ariana Grande,No 
2019-11-24,Favorite Album - Rap/Hip-Hop,Post Malone,Yes
2019-11-24,Favorite Album - Rap/Hip-Hop,Travis Scott,No 
2019-11-24,Favorite Album - Rap/Hip-Hop,Meek Mill,No 
2019-11-24,Favorite Album - Soul/R&B,Khalid,Yes
2019-11-24,Favorite Album - Soul/R&B,Ella Mai,No 
2019-11-24,Favorite Album - Soul/R&B,Chris Brown,No 
2019-11-24,Favorite Artist - Adult Contemporary,Taylor Swift,Yes
2019-11-24,Favorite Artist - Adult Contemporary,P!nk,No 
2019-11-24,Favorite Artist - Adult Contemporary,Maroon 5,No 
2019-11-24,Favorite Artist - Alternative Rock,Billie Eilish,Yes
2019-11-24,Favorite Artist - Alternative Rock,Panic! at the Disco,No 
2019-11-24,Favorite Artist - Alternative Rock,Imagine Dragons,No 
2019-11-24,Favorite Artist - Contemporary Inspirational,Lauren Daigle,Yes
2019-11-24,Favorite Artist - Contemporary Inspirational,MercyMe,No 
2019-11-24,Favorite Artist - Contemporary Inspirational,For King & Country,No 
2019-11-24,Favorite Artist - Electronic Dance Music (EDM),Marshmello,Yes
2019-11-24,Favorite Artist - Electronic Dance Music (EDM),The Chainsmokers,No 
2019-11-24,Favorite Artist - Electronic Dance Music (EDM),Avicii,No 
2019-11-24,Favorite Artist - Latin,J Balvin,Yes
2019-11-24,Favorite Artist - Latin,Ozuna,No 
2019-11-24,Favorite Artist - Latin,Bad Bunny,No 
2019-11-24,Favorite Artist - Rap/Hip-Hop,Cardi B,Yes
2019-11-24,Favorite Artist - Rap/Hip-Hop,Post Malone,No 
2019-11-24,Favorite Artist - Rap/Hip-Hop,Drake,No 
2019-11-24,Favorite Duo or Group - Country,Dan + Shay,Yes
2019-11-24,Favorite Duo or Group - Country,Old Dominion,No 
2019-11-24,Favorite Duo or Group - Country,Florida Georgia Line,No 
2019-11-24,Favorite Duo or Group - Pop/Rock,BTS,Yes
2019-11-24,Favorite Duo or Group - Pop/Rock,The Jonas Brothers,No 
2019-11-24,Favorite Duo or Group - Pop/Rock,Panic! at the Disco,No 
2019-11-24,Favorite Female Artist - Country,Carrie Underwood,Yes
2019-11-24,Favorite Female Artist - Country,Maren Morris,No 
2019-11-24,Favorite Female Artist - Country,Kelsea Ballerini,No 
2019-11-24,Favorite Female Artist - Pop/Rock,Taylor Swift,Yes
2019-11-24,Favorite Female Artist - Pop/Rock,Billie Eilish,No 
2019-11-24,Favorite Female Artist - Pop/Rock,Ariana Grande,No 
2019-11-24,Favorite Female Artist - Soul/R&B,Beyoncé,Yes
2019-11-24,Favorite Female Artist - Soul/R&B,Lizzo,No 
2019-11-24,Favorite Female Artist - Soul/R&B,Ella Mai,No 
2019-11-24,Favorite Male Artist - Country,Kane Brown,Yes
2019-11-24,Favorite Male Artist - Country,Thomas Rhett,No 
2019-11-24,Favorite Male Artist - Country,Luke Combs,No 
2019-11-24,Favorite Male Artist - Pop/Rock,Khalid,Yes
2019-11-24,Favorite Male Artist - Pop/Rock,Post Malone,No 
2019-11-24,Favorite Male Artist - Pop/Rock,Drake,No 
2019-11-24,Favorite Male Artist - Soul/R&B,Bruno Mars,Yes
2019-11-24,Favorite Male Artist - Soul/R&B,Khalid,No 
2019-11-24,Favorite Male Artist - Soul/R&B,Chris Brown,No 
2019-11-24,Favorite Music Video,Taylor Swift,Yes
2019-11-24,Favorite Music Video,Billie Eilish,No 
2019-11-24,Favorite Music Video,"Lil Nas X, Billy Ray Cyrus",No 
2019-11-24,Favorite Music Video,Ariana Grande,No 
2019-11-24,Favorite Music Video,Halsey,No 
2019-11-24,Favorite Social Artist,BTS,Yes
2019-11-24,Favorite Social Artist,Billie Eilish,No 
2019-11-24,Favorite Social Artist,Shawn Mendes,No 
2019-11-24,Favorite Social Artist,Ariana Grande,No 
2019-11-24,Favorite Social Artist,EXO,No 
2019-11-24,Favorite Song - Country,Dan + Shay,Yes
2019-11-24,Favorite Song - Country,Luke Combs,No 
2019-11-24,Favorite Song - Country,Blake Shelton,No
2019-11-24,Favorite Song - Pop/Rock,Halsey,Yes 
2019-11-24,Favorite Song - Pop/Rock,Panic! at the Disco,No 
2019-11-24,Favorite Song - Pop/Rock,The Jonas Brothers,No 
2019-11-24,Favorite Song - Pop/Rock,"Lil Nas X, Billy Ray Cyrus",No 
2019-11-24,Favorite Song - Pop/Rock,"Post Malone, Swae Lee",No 
2019-11-24,Favorite Song - Rap/Hip-Hop,"Lil Nas X, Billy Ray Cyrus",Yes
2019-11-24,Favorite Song - Rap/Hip-Hop,Travis Scott,No
2019-11-24,Favorite Song - Rap/Hip-Hop,Post Malone,No
2019-11-24,Favorite Song - Soul/R&B,Khalid,Yes
2019-11-24,Favorite Song - Soul/R&B,Lizzo,No
2019-11-24,Favorite Song - Soul/R&B,Ella Mai,No
2019-11-24,Favorite Soundtrack,Bohemian Rhapsody,Yes
2019-11-24,Favorite Soundtrack,Spider-Man: Into the Spider-Verse,No
2019-11-24,Favorite Soundtrack,A Star Is Born,No
2019-11-24,New Artist of the Year,Billie Eilish,Yes
2019-11-24,New Artist of the Year,Lil Nas X,No
2019-11-24,New Artist of the Year,Luke Combs,No
2019-11-24,New Artist of the Year,Ella Mai,No
2019-11-24,New Artist of the Year,Lizzo,No
2019-11-24,Tour of the Year,BTS,Yes
2019-11-24,Tour of the Year,Ed Sheeran,No
2019-11-24,Tour of the Year,P!nk,No
2019-11-24,Tour of the Year,Ariana Grande,No
2019-11-24,Tour of the Year,Elton John,No
2020-11-22,Artist of the Year,Taylor Swift,Yes
2020-11-22,Artist of the Year,Post Malone,No
2020-11-22,Artist of the Year,The Weeknd,No
2020-11-22,Artist of the Year,Justin Bieber,No
2020-11-22,Artist of the Year,Roddy Ricch,No
2020-11-22,Collaboration of the Year,"Dan + Shay, Justin Bieber",Yes
2020-11-22,Collaboration of the Year,"DaBaby, Roddy Ricch",No
2020-11-22,Collaboration of the Year,"Megan Thee Stallion, Beyoncé",No
2020-11-22,Collaboration of the Year,"Cardi B, Megan Thee Stallion",No
2020-11-22,Collaboration of the Year,"Lady Gaga, Ariana Grande",No
2020-11-22,Favorite Album - Country,Blake Shelton,Yes
2020-11-22,Favorite Album - Country,Morgan Wallen,No
2020-11-22,Favorite Album - Country,Luke Combs,No
2020-11-22,Favorite Album - Latin,Bad Bunny ,Yes
2020-11-22,Favorite Album - Latin,Bad Bunny,No
2020-11-22,Favorite Album - Latin,Anuel AA,No
2020-11-22,Favorite Album - Pop/Rock,Harry Styles,Yes
2020-11-22,Favorite Album - Pop/Rock,The Weeknd,No
2020-11-22,Favorite Album - Pop/Rock,Taylor Swift,No
2020-11-22,Favorite Album - Rap/Hip-Hop,Roddy Ricch,Yes
2020-11-22,Favorite Album - Rap/Hip-Hop,Lil Uzi Vert,No
2020-11-22,Favorite Album - Rap/Hip-Hop,Lil Baby,No
2020-11-22,Favorite Album - Soul/R&B,The Weeknd,Yes
2020-11-22,Favorite Album - Soul/R&B,Summer Walker,No
2020-11-22,Favorite Album - Soul/R&B,Doja Cat,No
2020-11-22,Favorite Artist - Adult Contemporary,The Jonas Brothers,Yes
2020-11-22,Favorite Artist - Adult Contemporary,Maroon 5,No
2020-11-22,Favorite Artist - Adult Contemporary,Lewis Capaldi,No
2020-11-22,Favorite Artist - Alternative Rock,Twenty One Pilots,Yes
2020-11-22,Favorite Artist - Alternative Rock,Tame Impala,No
2020-11-22,Favorite Artist - Alternative Rock,Billie Eilish,No
2020-11-22,Favorite Artist - Contemporary Inspirational,Lauren Daigle,Yes
2020-11-22,Favorite Artist - Contemporary Inspirational,Kanye West,No
2020-11-22,Favorite Artist - Contemporary Inspirational,For King & Country,No
2020-11-22,Favorite Artist - Electronic Dance Music (EDM),Lady Gaga,Yes
2020-11-22,Favorite Artist - Electronic Dance Music (EDM),Marshmello,No
2020-11-22,Favorite Artist - Electronic Dance Music (EDM),Kygo,No
2020-11-22,Favorite Duo or Group - Country,Dan + Shay,Yes
2020-11-22,Favorite Duo or Group - Country,Old Dominion,No
2020-11-22,Favorite Duo or Group - Country,Florida Georgia Line,No
2020-11-22,Favorite Duo or Group - Pop/Rock,BTS,Yes
2020-11-22,Favorite Duo or Group - Pop/Rock,The Jonas Brothers,No
2020-11-22,Favorite Duo or Group - Pop/Rock,Maroon 5,No
2020-11-22,Favorite Female Artist - Country,Maren Morris,Yes
2020-11-22,Favorite Female Artist - Country,Miranda Lambert,No
2020-11-22,Favorite Female Artist - Country,Gabby Barrett,No
2020-11-22,Favorite Female Artist - Latin,Becky G,Yes
2020-11-22,Favorite Female Artist - Latin,Rosalía,No
2020-11-22,Favorite Female Artist - Latin,Karol G,No
2020-11-22,Favorite Female Artist - Pop/Rock,Taylor Swift,Yes
2020-11-22,Favorite Female Artist - Pop/Rock,Lady Gaga,No
2020-11-22,Favorite Female Artist - Pop/Rock,Dua Lipa,No
2020-11-22,Favorite Female Artist - Rap/Hip-Hop,Nicki Minaj,Yes
2020-11-22,Favorite Female Artist - Rap/Hip-Hop,Megan Thee Stallion,No
2020-11-22,Favorite Female Artist - Rap/Hip-Hop,Cardi B,No
2020-11-22,Favorite Female Artist - Soul/R&B,Doja Cat,Yes
2020-11-22,Favorite Female Artist - Soul/R&B,Summer Walker,No
2020-11-22,Favorite Female Artist - Soul/R&B,Jhené Aiko,No
2020-11-22,Favorite Male Artist - Country,Kane Brown,Yes
2020-11-22,Favorite Male Artist - Country,Morgan Wallen,No
2020-11-22,Favorite Male Artist - Country,Luke Combs,No
2020-11-22,Favorite Male Artist - Latin,Bad Bunny,Yes
2020-11-22,Favorite Male Artist - Latin,Ozuna,No
2020-11-22,Favorite Male Artist - Latin,J Balvin,No
2020-11-22,Favorite Male Artist - Pop/Rock,Justin Bieber,Yes
2020-11-22,Favorite Male Artist - Pop/Rock,The Weeknd,No
2020-11-22,Favorite Male Artist - Pop/Rock,Post Malone,No
2020-11-22,Favorite Male Artist - Rap/Hip-Hop,Juice WRLD,Yes
2020-11-22,Favorite Male Artist - Rap/Hip-Hop,Roddy Ricch,No
2020-11-22,Favorite Male Artist - Rap/Hip-Hop,Dababy,No
2020-11-22,Favorite Male Artist - Soul/R&B,The Weeknd,Yes
2020-11-22,Favorite Male Artist - Soul/R&B,John Legend,No
2020-11-22,Favorite Male Artist - Soul/R&B,Chris Brown,No
2020-11-22,Favorite Music Video,Taylor Swift,Yes
2020-11-22,Favorite Music Video,"Future, Drake",No
2020-11-22,Favorite Music Video,The Weeknd,No
